id,date,coal,fuel_oil,natural_gas,reservoirs,run-of-river,imports,exports,ssg_hydro,ssg_thermal,ssg_wind,ssg_photovoltaic,ssg_wave,pumping,demand
PT,2015-01-01 0:00:00,1757.2,0,0,1265.5,939.3,19.5,0,80.4,827.1,521.6,0,0,0,5398.6
PT,2015-01-01 0:15:00,1757.6,0,0,1237.4,933.7,50.2,0,72.8,801.6,522,0,0,0,5363.2
PT,2015-01-01 0:30:00,1757.2,0,0,1270.9,900.5,37.8,0,71.5,790,506,0,0,0,5322.4
PT,2015-01-01 0:45:00,1756.4,0,0,1260.4,788.5,108.3,0,75.9,789.8,516.6,0,0,0,5284.2
PT,2015-01-01 1:00:00,1756,0,0,846.7,585.6,638.6,0,75.3,799,538.8,0,0,0,5227.7
PT,2015-01-01 1:15:00,1756.4,0,0,842.5,488.5,690.2,0,67.1,791.7,551,0,0,0,5174.8
PT,2015-01-01 1:30:00,1757.6,0,0,781.7,458.9,690.8,0,67.2,791.9,566,0,0,0,5089.2
PT,2015-01-01 1:45:00,1756.8,0,0,657.3,457.1,713.5,0,67.6,801.5,564.6,0,0,0,4989.2
PT,2015-01-01 2:00:00,1756,0,0,405.9,360.9,955.4,0,66.7,805.1,580.3,0,0,1.2,4898.8
PT,2015-01-01 2:15:00,1755.6,0,0,403.9,313.6,996.5,0,67.1,805.2,598,0,0,103.5,4806.5
PT,2015-01-01 2:30:00,1755.6,0,0,412.7,335.5,988.9,0,68.3,799.1,595.1,0,0,217.2,4714.5
PT,2015-01-01 2:45:00,1757.2,0,0,379.9,277.3,963.3,0,74.1,798.7,628.9,0,0,230.3,4625.3
PT,2015-01-01 3:00:00,1754.8,0,0,214.8,348.7,1009.3,0,69.7,800.9,666.2,0,0,304.2,4536
PT,2015-01-01 3:15:00,1756.8,0,0,151.9,322.8,1003.7,0,69.2,800.4,707.1,0,0,319.6,4468.2
PT,2015-01-01 3:30:00,1756.4,0,0,151.6,319.3,1010.9,0,73.5,805.2,734.3,0,0,425.7,4407.7
PT,2015-01-01 3:45:00,1758.4,0,0,151.9,332.6,1023.3,0,75.8,804.1,731,0,0,511.1,4346.5
PT,2015-01-01 4:00:00,1756,0,0,151.9,362.1,1068.2,0,76.8,806.6,730.7,0,0,635.6,4299.6
PT,2015-01-01 4:15:00,1756,0,0,151.7,326,1081.1,0,77.8,804,720.4,0,0,643.9,4254.6
PT,2015-01-01 4:30:00,1757.2,0,0,151.8,309.2,1081.1,0,81.1,800.5,717.5,0,0,667.3,4211.1
PT,2015-01-01 4:45:00,1760.8,0,0,151.4,311.4,1070.6,0,93.1,802,727.4,0,0,717.4,4180.3
PT,2015-01-01 5:00:00,1756.4,0,0,125.5,520.7,942.1,0,85,804.3,745.7,0,0,806.8,4154.3
PT,2015-01-01 5:15:00,1756.8,0,0,124.1,480,932.9,0,81.7,799.5,782.3,0,0,807.6,4131.8
PT,2015-01-01 5:30:00,1758,0,0,123.9,463.4,944.5,0,82.8,803.9,784,0,0,832.2,4108.4
PT,2015-01-01 5:45:00,1760.4,0,0,125.6,475.7,878,0,84.8,807.4,763.1,0,0,789.8,4087
PT,2015-01-01 6:00:00,1757.2,0,0,237.9,523.4,375.6,0,85.7,808.3,750.5,0,0,421.8,4096.9
PT,2015-01-01 6:15:00,1757.6,0,0,241.4,561,342,0,85.6,806.3,723.1,0,0,418.2,4082.3
PT,2015-01-01 6:30:00,1756.8,0,0,241.6,565.7,334.4,0,80.8,811.4,709.8,0,0,417.9,4065
PT,2015-01-01 6:45:00,1756.4,0,0,272.9,538.6,341.2,0,85.7,818.8,735.8,0,0,479.6,4052.8
PT,2015-01-01 7:00:00,1754.8,0,0,438.8,449.5,409.9,0,85,808.1,790.1,0,0,666.6,4050.5
PT,2015-01-01 7:15:00,1684.4,0,0,465.4,470.5,401.5,0,89.6,807.1,860.7,0,0,785.7,3975.4
PT,2015-01-01 7:30:00,1582,0,0,443.9,443.4,402.8,0,91.8,812.5,905.2,0,0,785.7,3876.6
PT,2015-01-01 7:45:00,1571.2,0,0,395.3,409.9,390.4,0,92.5,810.2,927.1,0.8,0,786.3,3792.8
PT,2015-01-01 8:00:00,1474.4,0,0,409.6,577.8,293.5,0,119.5,812.7,902.8,7.6,0,785.9,3794.3
PT,2015-01-01 8:15:00,1436,0,0,402.4,614.7,276.9,0,156,810.8,863.1,23.4,0,725.2,3840
PT,2015-01-01 8:30:00,1389.2,0,0,406.7,623.1,279.5,0,166.1,810.9,830,44.4,0,630.4,3902.7
PT,2015-01-01 8:45:00,1391.2,0,0,405.1,594,224.5,0,159.5,801.4,804,68.1,0,480.1,3951.3
PT,2015-01-01 9:00:00,1383.6,0,0,299.2,520.9,92.9,0,164.6,806.9,807.8,92.2,0,99.5,4029.2
PT,2015-01-01 9:15:00,1383.2,0,0,276.9,593.1,82.9,0,167.8,810,814.9,111.8,0,94.4,4107.4
PT,2015-01-01 9:30:00,1384,0,0,274.6,650.6,104.9,0,167.6,811.9,804.6,127.1,0,94.5,4193.6
PT,2015-01-01 9:45:00,1386.4,0,0,274.8,601.8,170.1,0,165.7,811.9,790,140.2,0,18.2,4285.7
PT,2015-01-01 10:00:00,1384.8,0,0,282.5,388.5,439.6,0,164.6,810.3,807.6,150.4,0,0,4389.9
PT,2015-01-01 10:15:00,1383.2,0,0,292.7,431.3,481.3,0,163.6,809.2,792.9,157.9,0,0,4473.4
PT,2015-01-01 10:30:00,1384.4,0,0,291.7,527,495.8,0,160.2,805.2,773,163.7,0,0,4563.5
PT,2015-01-01 10:45:00,1386.4,0,0,291.5,545.6,582.5,0,160.5,800.9,744.7,167.8,0,0,4642.9
PT,2015-01-01 11:00:00,1382.8,0,0,412,429.1,717.3,0,157.8,807.2,701.1,171.1,0,0,4745.5
PT,2015-01-01 11:15:00,1384,0,0,444.8,494,745,0,158.7,805,671.5,165.5,0,0,4836.8
PT,2015-01-01 11:30:00,1384.8,0,0,456.4,546.2,797.6,0,162.5,803.2,615.4,173.6,0,0,4907.4
PT,2015-01-01 11:45:00,1429.6,0,0,487.7,546.8,878.1,0,162.6,801.1,512.4,176.8,0,0,4963.9
PT,2015-01-01 12:00:00,1456.4,0,0,491.2,515.8,1015.9,0,163.7,804,430.9,177.7,0,0,5024.9
PT,2015-01-01 12:15:00,1463.6,0,0,493.2,540.1,1071.2,0,161.4,800.9,374.3,177.6,0,0,5051.9
PT,2015-01-01 12:30:00,1540,0,0,474.3,540.6,1054.3,0,159.3,800,328.8,177.6,0,0,5043.7
PT,2015-01-01 12:45:00,1628.4,0,0,467.2,520.2,1023.9,0,155.6,793.3,278.3,178.1,0,0,5013.4
PT,2015-01-01 13:00:00,1634,0,0,929.9,464.9,567.4,0,157.4,794.2,254,177,0,0,4946.3
PT,2015-01-01 13:15:00,1719.2,0,0,905.5,403.7,501,0,157.9,790.6,225.4,175.4,0,0,4848.6
PT,2015-01-01 13:30:00,1762.4,0,0,868.4,347.9,480.6,0,155.8,788.3,208.1,173,0,0,4754.3
PT,2015-01-01 13:45:00,1766.4,0,0,780.4,349.2,513.4,0,152.7,782.7,190.2,170.9,0,0,4674.6
PT,2015-01-01 14:00:00,1755.6,0,0,604.7,350.9,913.3,0,151.2,771.9,173.4,167.5,0,245.5,4620.5
PT,2015-01-01 14:15:00,1755.2,0,0,604.8,348.2,987.4,0,152.9,740.4,143,163.5,0,294.8,4576.8
PT,2015-01-01 14:30:00,1757.6,0,0,597.2,327.1,916.5,0,149.1,747.9,117,158.5,0,190.7,4555.6
PT,2015-01-01 14:45:00,1761.2,0,0.4,597.4,341.1,920.5,0,142.7,753.3,97.5,151.8,0,180.7,4551.7
PT,2015-01-01 15:00:00,1756,0,40,620.4,255,906.8,0,141.8,755.5,89.9,140.1,0,131.1,4546.8
PT,2015-01-01 15:15:00,1755.6,0,94.8,661.6,162.3,866.3,0,142.6,760.6,84.4,132.8,0,90.3,4544
PT,2015-01-01 15:30:00,1756.8,0,112.4,652.2,154.7,871.9,0,143,762.7,89.6,119.9,0,90.4,4551.2
PT,2015-01-01 15:45:00,1758.4,0,113.2,655.4,177.1,827.6,0,148,782.8,94.6,103.3,0,86.4,4562.1
PT,2015-01-01 16:00:00,1754.4,0,128,990,251.6,359.1,0,149.2,789.2,100.6,82.5,0,0,4592.1
PT,2015-01-01 16:15:00,1754,0,130.4,1062.5,271.2,303.5,0,150.8,793.4,107.8,59.2,0,0,4621.4
PT,2015-01-01 16:30:00,1755.6,0,130.8,1109.9,279.1,306.7,0,152,793.4,116.9,36,0,0,4669.4
PT,2015-01-01 16:45:00,1757.2,0,130.4,1192.8,352.5,222.7,0,154,794.2,132.2,16.9,0,0,4743.5
PT,2015-01-01 17:00:00,1754,0,153.6,1814.1,548,0,486.3,153.8,795.2,150.1,4.2,0,0,4878.2
PT,2015-01-01 17:15:00,1754.8,0,280.4,2080.7,647.7,0,775.5,153.9,793.5,164.6,0.1,0,0,5090.8
PT,2015-01-01 17:30:00,1756,0,323.6,2164.2,833.3,0,740.1,152.8,791.5,174.2,0,0,0,5446.9
PT,2015-01-01 17:45:00,1756.4,0,323.6,2227.3,919.4,0,585.5,152.1,792.4,182.6,0,0,0,5759.7
PT,2015-01-01 18:00:00,1752.8,0,323.6,2245.3,935.8,0,475,157.4,800.4,195.9,0,0,0,5927.7
PT,2015-01-01 18:15:00,1754.4,0,324,2253.1,977.6,0,467.6,164.9,797.4,216.2,0,0,0,6010
PT,2015-01-01 18:30:00,1756.4,0,356,2243.3,971.6,0,467.2,165.3,797.9,238.2,0,0,0,6053.5
PT,2015-01-01 18:45:00,1758,0,364,2257.6,986.1,0,457.8,166.7,796.7,248.2,0,0,0,6110.1
PT,2015-01-01 19:00:00,1755.2,0,345.2,2266,936.3,0,336.6,174.8,789,267.8,0,0,0,6189
PT,2015-01-01 19:15:00,1755.2,0,348.4,2257.5,940.5,0,313.6,172.2,795.4,283.9,0,0,0,6231
PT,2015-01-01 19:30:00,1756,0,352.8,2259.2,953,0,310.3,173.5,791.9,285.3,0,0,0,6251.9
PT,2015-01-01 19:45:00,1757.2,0,357.2,2258.6,961.4,0,298.2,176.2,802.1,265.8,0,0,0,6271.8
PT,2015-01-01 20:00:00,1756.4,0,376.4,2226.6,1022.1,0,260.3,174.4,795.5,251,0,0,0,6332.8
PT,2015-01-01 20:15:00,1756,0,378.8,2214.4,1028.4,0,248.7,172.9,788.6,242.4,0,0,0,6324.6
PT,2015-01-01 20:30:00,1756.4,0,376.8,2213.3,1031,0,269.6,176.9,787.9,233.7,0,0,0,6296.7
PT,2015-01-01 20:45:00,1758.8,0,374,2205.5,1000.5,0,261.5,177.2,793.1,238.3,0,0,0,6277.6
PT,2015-01-01 21:00:00,1756.4,0,376.8,2201.7,992.5,0,255,166.9,789.3,235.6,0,0,0,6254.9
PT,2015-01-01 21:15:00,1756,0,375.6,2231,973,0,286.7,155.4,797.4,231,0,0,0,6224.1
PT,2015-01-01 21:30:00,1756.8,0,369.6,2212.2,954.1,0,292.1,149.6,790.6,224.4,0,0,0,6155.9
PT,2015-01-01 21:45:00,1757.6,0,367.2,2202.9,940.3,0,253.6,145.7,786.2,218.3,0,0,0,6155.4
PT,2015-01-01 22:00:00,1754.4,0,358.4,1935.1,1012.1,0,36.2,104.1,789.7,204.1,0,0,0,6112.3
PT,2015-01-01 22:15:00,1754.8,0,368.8,1787.5,1083.5,0,19.3,92.7,793.4,194.8,0,0,0,6046.9
PT,2015-01-01 22:30:00,1756.4,0,364.4,1721.8,1081.3,0,23.4,82.5,785.6,187.2,0,0,0,5947.2
PT,2015-01-01 22:45:00,1756.8,0,364,1579.5,1077.6,78.8,0,80.4,783.1,172.6,0,0,0,5883.2
PT,2015-01-01 23:00:00,1754.4,0,304.4,683.2,944.7,1039.4,0,78.9,780.6,162.9,0,0,0,5737.7
PT,2015-01-01 23:15:00,1754.8,0,178.4,589.7,883.7,1154.4,0,74.3,787.7,152.4,0,0,0,5562.5
PT,2015-01-01 23:30:00,1756.8,0,27.6,587.6,949.2,1144.5,0,71.6,789.6,146.4,0,0,0,5445.5
PT,2015-01-01 23:45:00,1756.4,0,0,502.2,893,1197.1,0,64.7,789.7,146,0,0,0,5313.8
PT,2015-01-02 0:00:00,1751.2,0,0,401.8,666.8,1530.3,0,63.9,791.3,145.1,0,0,173.2,5146.5
PT,2015-01-02 0:15:00,1751.2,0,0,403.6,690.6,1584.9,0,65.3,793.7,145,0,0,341.5,5065.2
PT,2015-01-02 0:30:00,1753.2,0,0,332,670.8,1570.9,0,70.2,792.8,145.1,0,0,344.3,4964.3
PT,2015-01-02 0:45:00,1755.2,0,0,243.6,634.5,1585,0,72.7,799.9,150.4,0,0,367.6,4855.3
PT,2015-01-02 1:00:00,1730,0,0,295.1,744.5,1635.4,0,67.2,797.3,168.1,0,0,662.8,4754.6
PT,2015-01-02 1:15:00,1735.2,0,0,306.2,806.1,1747.2,0,65.7,794.1,181.1,0,0,954.3,4660.4
PT,2015-01-02 1:30:00,1716.4,0,0,288.7,761.9,1709.9,0,65.8,807.5,199.1,0,0,955.2,4572.5
PT,2015-01-02 1:45:00,1651.6,0,0,247.5,715.8,1712.4,0,66.1,807.2,212.5,0,0,903.1,4489.1
PT,2015-01-02 2:00:00,1566.4,0,0,223.2,455,1892.8,0,66.2,807.3,227.8,0,0,821.3,4398.6
PT,2015-01-02 2:15:00,1564,0,0,216.7,440.8,1877.2,0,69.5,805.2,240.4,0,0,827.5,4365.3
PT,2015-01-02 2:30:00,1564.4,0,0,216.9,400.2,1865.5,0,75.2,805.5,253.6,0,0,827.7,4331.8
PT,2015-01-02 2:45:00,1567.2,0,0,209.6,350.8,1844.7,0,68.2,806.6,264.5,0,0,827.8,4263.3
PT,2015-01-02 3:00:00,1576.8,0,0,217.3,507.3,1626.8,0,68.7,808.9,281.4,0,0,826.6,4239.8
PT,2015-01-02 3:15:00,1578.4,0,0,217.2,533.4,1555.5,0,70.2,806.2,288.3,0,0,826.8,4200.5
PT,2015-01-02 3:30:00,1579.2,0,0,202.9,447.5,1548.3,0,74.1,804.9,295.9,0,0,756.3,4176
PT,2015-01-02 3:45:00,1577.6,0,0,204,416.4,1532.3,0,74.1,804.2,301.9,0,0,733.2,4155.7
PT,2015-01-02 4:00:00,1529.2,0,0,223.7,525.8,1347.1,0,74.3,803.1,305,0,0,651.6,4135.6
PT,2015-01-02 4:15:00,1539.2,0,0,222.9,542.7,1319.5,0,81,800.5,303,0,0,643,4143.4
PT,2015-01-02 4:30:00,1545.2,0,0,219.4,537.7,1317.6,0,78.7,799.7,302.6,0,0,642.5,4135.8
PT,2015-01-02 4:45:00,1633.6,0,0,225.2,466.4,1263.9,0,73.1,803.1,313.4,0,0,642.5,4111.5
PT,2015-01-02 5:00:00,1673.6,0,20.8,457.8,719.8,742.7,0,78,802.5,327.2,0,0,643.4,4157.2
PT,2015-01-02 5:15:00,1675.6,0,23.2,460.3,747.6,695.2,0,81.5,808.5,336.2,0,0,642.8,4165
PT,2015-01-02 5:30:00,1692.4,0,49.6,462.2,717.3,693.6,0,81,811.8,348.7,0,0,642.8,4193.2
PT,2015-01-02 5:45:00,1753.6,0,86,430.2,663.3,611.1,0,78.7,814.3,376.4,0,0,578.1,4217.7
PT,2015-01-02 6:00:00,1754.4,0,86.8,403.5,961.6,0,91.7,81,810.4,391.8,0,0,95.8,4276.9
PT,2015-01-02 6:15:00,1754,0,86.8,362.8,1015.1,0,141.3,83.6,817,409.5,0,0,0,4354.5
PT,2015-01-02 6:30:00,1756.4,0,87.2,365.4,1032.5,0,139.9,73.3,823.2,434.5,0,0,0,4400
PT,2015-01-02 6:45:00,1758,0,86.8,380.3,1037.9,0,137.4,68.1,864.1,442.9,0,0,0,4465.8
PT,2015-01-02 7:00:00,1755.2,0,95.2,589.5,920.2,0,194,69,956,451.7,0,0,0,4608.1
PT,2015-01-02 7:15:00,1754,0,98.8,610.9,906.1,0,227.3,72.7,985,465.3,0,0,0,4630.3
PT,2015-01-02 7:30:00,1756,0,115.2,597.7,849.8,0,205.3,80.8,987.8,483,0,0,0,4633.5
PT,2015-01-02 7:45:00,1756.8,0,154.4,663.3,792.5,0,306,90.1,985.3,502.6,0.8,0,0,4619.4
PT,2015-01-02 8:00:00,1756.4,0,214.8,1423,827.6,0,1055,122.8,990.7,508.8,9.3,0,0,4785.2
PT,2015-01-02 8:15:00,1754.4,0,325.6,1553.5,783.7,0,1119.3,147.3,997.7,514.6,32,0,0,4976.4
PT,2015-01-02 8:30:00,1755.6,0,341.6,1638.9,798.1,0,1119.8,154.7,1012.3,504,63.7,0,0,5135.9
PT,2015-01-02 8:45:00,1756.4,0,371.6,1718.9,797.1,0,1121.1,160.6,1010.7,509,100.3,0,0,5294.6
PT,2015-01-02 9:00:00,1755.2,0,411.2,1825.5,904.5,0,1197.1,164.5,1005.2,510.5,136.1,0,0,5507.9
PT,2015-01-02 9:15:00,1755.6,0,426,1978.9,890.3,0,1207.8,169.5,1014.4,503.8,166.6,0,0,5689.2
PT,2015-01-02 9:30:00,1756,0,404.8,2039.2,935.5,0,1199.7,171.2,1018.5,492.6,193.4,0,0,5803.3
PT,2015-01-02 9:45:00,1757.2,0,441.6,2148.8,842.5,0,1160.2,171.7,1026.4,468.5,213.1,0,0,5902.1
PT,2015-01-02 10:00:00,1754.4,0,501.6,1861.2,752.4,0,748.3,173.2,1034.3,442.9,225.5,0,0,5989.1
PT,2015-01-02 10:15:00,1754.8,0,576,1718.3,871.9,0,711.7,176.8,1039.3,404,240.4,0,0,6061.4
PT,2015-01-02 10:30:00,1755.2,0,604,1710.2,924.4,0,717.8,173.8,1030.9,348.7,251.8,0,0,6072.7
PT,2015-01-02 10:45:00,1757.6,0,602,1639.5,1057.9,0,685,168.9,1024.4,286.4,258.5,0,0,6101.7
PT,2015-01-02 11:00:00,1756,0,539.6,1676.6,1003.9,0,486,164.2,1015.7,241.2,264.8,0,0,6167.6
PT,2015-01-02 11:15:00,1755.2,0,586.4,1746.3,935.7,0,474.2,162.2,1013.7,198.1,267.3,0,0,6182.4
PT,2015-01-02 11:30:00,1755.6,0,591.2,1768.5,1000.4,0,482.6,157.5,1022.3,154.9,270.4,0,0,6229.6
PT,2015-01-02 11:45:00,1757.6,0,590.8,1750.9,1032.2,0,440.2,156.7,1018.8,126.2,274.3,0,0,6258.3
PT,2015-01-02 12:00:00,1756,0,591.2,1547,953.1,0,104,159,1007.9,111.1,274.6,0,0,6287.5
PT,2015-01-02 12:15:00,1754.8,0,591.2,1534.6,1003.5,0,68,161.4,1000.7,83.8,275.7,0,0,6328.5
PT,2015-01-02 12:30:00,1756,0,590.8,1535.6,998.7,0,74.8,160.9,996,62.1,275.6,0,0,6291.7
PT,2015-01-02 12:45:00,1757.6,0,590.8,1503.6,1011.3,0,30,160.8,984.7,50.5,270.5,0,0,6291.4
PT,2015-01-02 13:00:00,1755.2,0,591.2,1168.5,1020.1,259.9,0,160.4,990.9,39.6,264.4,0,0,6240.7
PT,2015-01-02 13:15:00,1754.4,0,590.8,1123.6,987.7,286.6,0,160.3,992.8,27.6,262.1,0,0,6177.7
PT,2015-01-02 13:30:00,1755.6,0,591.2,1125,982.9,286.6,0,157.6,997.6,19.7,255,0,0,6163.1
PT,2015-01-02 13:45:00,1758.4,0,591.2,1124.4,944.3,260.1,0,155.5,993.4,15.5,253.8,0,0,6087.9
PT,2015-01-02 14:00:00,1754,0,663.2,1119,1121.3,52.6,0,153.4,980.1,14.8,251.1,0,0,6100.8
PT,2015-01-02 14:15:00,1755.2,0,677.2,1118.9,1140.7,30.6,0,152.5,977.2,18.2,245.4,0,0,6107.2
PT,2015-01-02 14:30:00,1754,0,677.2,1112.3,1146.1,27.5,0,143.6,971.3,25.8,237.8,0,0,6085.6
PT,2015-01-02 14:45:00,1755.6,0,677.2,1093.5,1156.3,2.7,0,142.4,970.8,32.1,223.6,0,0,6042.2
PT,2015-01-02 15:00:00,1753.2,0,676.8,1348.7,1171.6,0,268.9,135.6,969.3,35.4,209.3,0,0,6019.6
PT,2015-01-02 15:15:00,1754.8,0,677.2,1384.2,1129.6,0,294.9,136.6,973.9,42.1,198.3,0,0,5990.1
PT,2015-01-02 15:30:00,1756,0,746,1344.8,1094.3,0,310.1,137.4,974,44.3,179.7,0,0,5959.6
PT,2015-01-02 15:45:00,1757.2,0,801.2,1263.1,1084.1,0,283.3,139.8,978.7,51,154.4,0,0,5939.4
PT,2015-01-02 16:00:00,1754,0,813.2,1112.5,1048.2,0,70.2,140.4,973.9,64.1,127.4,0,0,5956.4
PT,2015-01-02 16:15:00,1755.6,0,878.8,1107.9,994.7,0,54,151.1,967.8,92,87.5,0,0,5974.4
PT,2015-01-02 16:30:00,1754,0,876.8,1107.4,1031.3,0,51.8,149,970.6,118.7,49.1,0,0,5999.1
PT,2015-01-02 16:45:00,1758,0,877.6,1201.2,1076.4,0,144.5,147.1,975.7,152.5,25.9,0,0,6063.2
PT,2015-01-02 17:00:00,1753.2,0,881.2,1785,1223.6,0,775.4,147.1,982.9,183.3,8.9,0,0,6183.1
PT,2015-01-02 17:15:00,1754.8,0,881.6,1948.1,1268.2,0,797.2,145.8,984.6,226.3,1.2,0,0,6407
PT,2015-01-02 17:30:00,1756,0,920.4,2093.7,1366.1,0,788,144,977.8,261.6,0.1,0,0,6725.3
PT,2015-01-02 17:45:00,1756.8,0,1044.8,2111.4,1484.9,0,766.5,141.9,976.2,273.7,0,0,0,7016.7
PT,2015-01-02 18:00:00,1754.4,0,1065.2,2122.7,1313.7,0,513.9,148.3,985.6,274,0,0,0,7143.8
PT,2015-01-02 18:15:00,1754.4,0,1053.6,2117.3,1374.9,0,475.8,151.3,982.4,268.1,0,0,0,7219.6
PT,2015-01-02 18:30:00,1755.2,0,1053.6,2109.2,1413,0,486.6,152,984.8,277.6,0,0,0,7253
PT,2015-01-02 18:45:00,1756,0,1055.6,2120.9,1423.3,0,468.9,151,990.8,286.6,0,0,0,7308.2
PT,2015-01-02 19:00:00,1752.8,0,1060,2118.9,1437.9,0,433.7,150.7,987.1,290,0,0,0,7358.1
PT,2015-01-02 19:15:00,1754.8,0,1060.8,2116.5,1480.8,0,424.9,149.9,986.9,293.2,0,0,0,7411.8
PT,2015-01-02 19:30:00,1754.4,0,1061.6,2140.1,1503.4,0,427.2,149,990.2,275.8,0,0,0,7441.5
PT,2015-01-02 19:45:00,1758,0,1061.2,2136.2,1491.8,0,404.3,152.7,997.7,257.8,0,0,0,7445.2
PT,2015-01-02 20:00:00,1754,0,1063.2,2046.3,1396.5,0,227.9,161.4,996.9,237.4,0,0,0,7421.4
PT,2015-01-02 20:15:00,1755.6,0,1062.8,2032.2,1331.4,0,209.2,169.1,997.6,231.2,0,0,0,7364.6
PT,2015-01-02 20:30:00,1754,0,1063.2,2026.3,1270.8,0,214.8,166.8,998.5,234.9,0,0,0,7293.1
PT,2015-01-02 20:45:00,1756.4,0,1062.8,1799.5,1359.8,0,143.9,165.8,993.9,247.1,0,0,0,7235.5
PT,2015-01-02 21:00:00,1755.2,0,1063.2,1280.6,1365.2,308.8,0,160.3,986.2,263,0,0,0,7175.2
PT,2015-01-02 21:15:00,1755.2,0,1062.8,1186,1335,376.8,0,150.4,980,277.5,0,0,0,7116.9
PT,2015-01-02 21:30:00,1755.6,0,1063.2,1115,1337.7,364.7,0,147.7,980,286.2,0,0,0,7043
PT,2015-01-02 21:45:00,1757.2,0,1063.6,1102.8,1280.2,370.9,0,138.2,972.3,285.9,0,0,0,6963.8
PT,2015-01-02 22:00:00,1752.8,0,1062.8,1065.6,1325.3,294.7,0,105.3,968,284.1,0,0,0,6851
PT,2015-01-02 22:15:00,1755.2,0,1062.4,946.1,1383.7,290.8,0,87.8,966.6,279.3,0,0,0,6764.6
PT,2015-01-02 22:30:00,1756.4,0,972.8,936.2,1357.9,297.9,0,82.1,970.8,271.1,0,0,0,6638.4
PT,2015-01-02 22:45:00,1756.8,0,855.2,909,1323.3,380.1,0,81.7,973.7,271.8,0,0,0,6544.8
PT,2015-01-02 23:00:00,1756.4,0,573.6,543.4,1013.4,1160.7,0,81.2,971,286.2,0,0,0,6374
PT,2015-01-02 23:15:00,1754.4,0,482,448.6,949.2,1220.1,0,79.7,954.7,293.3,0,0,0,6161.1
PT,2015-01-02 23:30:00,1756,0,398,457,870.4,1233.5,0,80.6,955.3,289.2,0,0,0,6018.2
PT,2015-01-02 23:45:00,1758,0,247.2,456.7,836.3,1265.5,0,78.8,941.3,284.5,0,0,0,5845.3
PT,2015-01-03 0:00:00,1755.2,0,205.2,290.4,604.8,1617.2,0,82,805.1,282.2,0,0,0,5620.6
PT,2015-01-03 0:15:00,1756.4,0,205.2,279.7,506.1,1649.4,0,83.9,779.7,271.4,0,0,0,5511.4
PT,2015-01-03 0:30:00,1720.8,0,205.2,280.9,430,1634.2,0,81.6,783.3,260.5,0,0,0,5372.6
PT,2015-01-03 0:45:00,1654.8,0,205.2,287.7,477.4,1653.2,0,79.8,783.7,251,0,0,114.9,5259
PT,2015-01-03 1:00:00,1646,0,205.2,160.6,562.8,1564.6,0,79.6,788.9,251.6,0,0,115.2,5123.7
PT,2015-01-03 1:15:00,1645.6,0,205.2,135.3,457.7,1541.4,0,78.8,786.7,267.4,0,0,115.2,4981.5
PT,2015-01-03 1:30:00,1564.8,0,206,131.8,451,1554.4,0,77.1,786.5,275.2,0,0,115.3,4908.8
PT,2015-01-03 1:45:00,1511.6,0,207.2,123.2,421.6,1545.2,0,74.8,784.6,269.4,0,0,115.5,4799.2
PT,2015-01-03 2:00:00,1536.4,0,207.2,131,428.7,1386.5,0,75.6,784,266,0,0,115.3,4676.1
PT,2015-01-03 2:15:00,1541.6,0,207.2,133.2,379.6,1373.2,0,76,778.8,268.1,0,0,115.2,4619.9
PT,2015-01-03 2:30:00,1538.8,0,208.4,133.4,335.2,1353.4,0,75.8,780.2,256.5,0,0,115.3,4543
PT,2015-01-03 2:45:00,1544.8,0,208,133.3,303.1,1383.8,0,77.7,784.8,242.1,0,0,139.9,4519.4
PT,2015-01-03 3:00:00,1540,0,208,133.8,353.4,1429.6,0,78.7,781.4,237.7,0,0,267.7,4475.2
PT,2015-01-03 3:15:00,1543.2,0,208.8,133.3,362.3,1428.8,0,77.3,780.5,233.8,0,0,345.7,4402.4
PT,2015-01-03 3:30:00,1541.6,0,210,133.3,334.6,1424.4,0,76.2,788.8,236.6,0,0,319.7,4407.1
PT,2015-01-03 3:45:00,1544.4,0,209.6,133.2,272.1,1384.1,0,79.1,782.6,235.7,0,0,230.4,4382.2
PT,2015-01-03 4:00:00,1540.4,0,210,126.3,547.9,1096.3,0,78.2,782.3,222.9,0,0,230.5,4344.5
PT,2015-01-03 4:15:00,1542,0,209.6,123.1,586.3,1067,0,76.1,789.1,208.1,0,0,230.5,4342.2
PT,2015-01-03 4:30:00,1542.4,0,209.6,123.7,565.8,1067.4,0,73.8,784.6,205.6,0,0,230.3,4317.7
PT,2015-01-03 4:45:00,1518.4,0,209.6,124.4,567.5,1047,0,76.4,788.5,199.9,0,0,225.3,4282
PT,2015-01-03 5:00:00,1481.6,0,209.2,144.3,648.7,887.5,0,82.9,795.7,194.9,0,0,84.6,4329.9
PT,2015-01-03 5:15:00,1519.2,0,209.6,145.1,570.9,842.4,0,87.6,790.4,187.3,0,0,0,4322.6
PT,2015-01-03 5:30:00,1543.6,0,209.2,145,539.7,856.8,0,87.3,788.1,175.4,0,0,0,4315.6
PT,2015-01-03 5:45:00,1561.6,0,209.2,150.2,573.8,824.7,0,89.7,782,167.7,0,0,0,4329
PT,2015-01-03 6:00:00,1620.8,0,209.2,290.7,663.3,576.6,0,89.6,784.7,164.5,0,0,0,4370
